3.24395e+00 -1.90491e+00 4.82565e-02
3.37618e+00 -1.89851e+00 4.85427e-02
3.51740e+00 -1.89163e+00 4.88543e-02
3.65863e+00 -1.88471e+00 4.91729e-02
3.78028e+00 -1.87871e+00 4.94525e-02
3.90841e+00 -1.87235e+00 4.97526e-02
4.04502e+00 -1.86553e+00 5.00792e-02
4.18163e+00 -1.85867e+00 5.04129e-02
4.32601e+00 -1.85137e+00 5.07734e-02
4.47040e+00 -1.84401e+00 5.11427e-02
4.60258e+00 -1.83723e+00 5.14883e-02
4.73854e+00 -1.83020e+00 5.18518e-02
4.87780e+00 -1.82295e+00 5.22329e-02
5.01751e+00 -1.81563e+00 5.26245e-02
5.15899e+00 -1.80815e+00 5.30308e-02
5.30047e+00 -1.80062e+00 5.34475e-02
5.44276e+00 -1.79299e+00 5.38775e-02
5.58504e+00 -1.78529e+00 5.43189e-02
5.72772e+00 -1.77751e+00 5.47734e-02
5.87044e+00 -1.76966e+00 5.52406e-02
6.01369e+00 -1.76171e+00 5.57227e-02
6.15724e+00 -1.75367e+00 5.62198e-02
6.30137e+00 -1.74553e+00 5.67336e-02
6.44597e+00 -1.73729e+00 5.72646e-02
6.59119e+00 -1.72894e+00 5.78144e-02
6.73702e+00 -1.72046e+00 5.83841e-02
6.88352e+00 -1.71187e+00 5.89751e-02
7.03074e+00 -1.70314e+00 5.95888e-02
7.17870e+00 -1.69428e+00 6.02269e-02
7.32747e+00 -1.68527e+00 6.08913e-02
7.47708e+00 -1.67611e+00 6.15839e-02
7.62757e+00 -1.66679e+00 6.23069e-02
7.77899e+00 -1.65729e+00 6.30627e-02
7.93138e+00 -1.64762e+00 6.38540e-02
8.08480e+00 -1.63776e+00 6.46839e-02
8.23930e+00 -1.62770e+00 6.55558e-02
8.39493e+00 -1.61743e+00 6.64735e-02
8.55174e+00 -1.60693e+00 6.74413e-02
8.70980e+00 -1.59619e+00 6.84641e-02
8.86916e+00 -1.58519e+00 6.95476e-02
9.02990e+00 -1.57392e+00 7.06983e-02
9.19209e+00 -1.56236e+00 7.19236e-02
9.35581e+00 -1.55048e+00 7.32322e-02
9.52115e+00 -1.53825e+00 7.46342e-02
9.68819e+00 -1.52566e+00 7.61418e-02
9.85704e+00 -1.51267e+00 7.77691e-02
1.00278e+01 -1.49924e+00 7.95333e-02
1.02007e+01 -1.48533e+00 8.14552e-02
1.03757e+01 -1.47089e+00 8.35603e-02
1.05531e+01 -1.45587e+00 8.58803e-02
1.07330e+01 -1.44019e+00 8.84551e-02
1.09157e+01 -1.42377e+00 9.13358e-02
1.11014e+01 -1.40651e+00 9.45891e-02
1.12904e+01 -1.38828e+00 9.83038e-02
1.14831e+01 -1.36894e+00 1.02602e-01
1.16799e+01 -1.34826e+00 1.07654e-01
1.18814e+01 -1.32598e+00 1.13711e-01
1.20882e+01 -1.30171e+00 1.21157e-01
1.23015e+01 -1.27491e+00 1.30612e-01
1.25224e+01 -1.24473e+00 1.43159e-01
1.27530e+01 -1.20978e+00 1.60891e-01
1.29966e+01 -1.16747e+00 1.88488e-01
1.32593e+01 -1.11200e+00 2.39147e-01
1.35524e+01 -1.02615e+00 3.68553e-01
1.37186e+01 -9.51435e-01 5.57771e-01
1.38318e+01 -8.73657e-01 8.55962e-01
1.39185e+01 -7.80143e-01 1.37054e+00
1.39854e+01 -6.62514e-01 2.26349e+00
1.40424e+01 -4.90849e-01 4.00911e+00
1.40801e+01 -2.98499e-01 6.45121e+00
1.41087e+01 -7.09082e-02 9.73938e+00
1.41341e+01 2.28784e-01 1.41713e+01
1.41594e+01 6.52972e-01 1.91911e+01
1.41770e+01 1.00871e+00 2.07729e+01
1.41948e+01 1.36635e+00 1.84936e+01
1.42108e+01 1.62517e+00 1.36444e+01
1.42268e+01 1.80105e+00 8.50589e+00
1.42428e+01 1.90441e+00 4.70315e+00
1.42595e+01 1.96121e+00 2.33991e+00
1.42775e+01 1.99023e+00 1.04020e+00
1.42959e+01 2.00302e+00 4.30474e-01
1.43162e+01 2.00842e+00 1.45021e-01
1.43389e+01 2.01010e+00 2.29609e-02
1.43646e+01 2.00998e+00 -2.32704e-02
1.43937e+01 2.00903e+00 -3.85667e-02
1.44270e+01 2.00766e+00 -4.29205e-02
1.44658e+01 2.00596e+00 -4.39823e-02
1.45119e+01 2.00393e+00 -4.42379e-02
1.45679e+01 2.00145e+00 -4.43526e-02
1.46384e+01 1.99832e+00 -4.44701e-02
1.47317e+01 1.99417e+00 -4.46244e-02
1.48517e+01 1.98880e+00 -4.48255e-02
1.49734e+01 1.98333e+00 -4.50328e-02
1.50871e+01 1.97820e+00 -4.52289e-02
1.52041e+01 1.97289e+00 -4.54338e-02
1.53151e+01 1.96784e+00 -4.56309e-02
1.54386e+01 1.96219e+00 -4.58534e-02
1.55700e+01 1.95615e+00 -4.60943e-02
1.57115e+01 1.94961e+00 -4.63581e-02
1.58531e+01 1.94303e+00 -4.66277e-02
1.59579e+01 1.93813e+00 -4.68297e-02
1.60687e+01 1.93293e+00 -4.70469e-02
1.62045e+01 1.92652e+00 -4.73171e-02
1.63403e+01 1.92008e+00 -4.75936e-02
1.64522e+01 1.91474e+00 -4.78244e-02
1.65677e+01 1.90920e+00 -4.80668e-02
1.67069e+01 1.90249e+00 -4.83639e-02
1.68460e+01 1.89574e+00 -4.86681e-02
1.69625e+01 1.89005e+00 -4.89266e-02
1.70822e+01 1.88418e+00 -4.91972e-02
1.72211e+01 1.87733e+00 -4.95172e-02
1.73600e+01 1.87043e+00 -4.98446e-02
1.74824e+01 1.86431e+00 -5.01387e-02
1.76131e+01 1.85773e+00 -5.04590e-02
1.77492e+01 1.85084e+00 -5.07996e-02
1.78871e+01 1.84381e+00 -5.11525e-02
1.80276e+01 1.83660e+00 -5.15203e-02
1.81681e+01 1.82934e+00 -5.18969e-02
1.83104e+01 1.82192e+00 -5.22876e-02
1.84527e+01 1.81445e+00 -5.26880e-02
1.85957e+01 1.80689e+00 -5.31002e-02
1.87386e+01 1.79927e+00 -5.35231e-02
1.88815e+01 1.79159e+00 -5.39570e-02
1.90245e+01 1.78385e+00 -5.44025e-02
1.91674e+01 1.77604e+00 -5.48602e-02
1.93104e+01 1.76816e+00 -5.53306e-02
1.94537e+01 1.76020e+00 -5.58156e-02
1.95974e+01 1.75214e+00 -5.63159e-02
1.97416e+01 1.74398e+00 -5.68328e-02
1.98863e+01 1.73572e+00 -5.73674e-02
2.00317e+01 1.72734e+00 -5.79208e-02
2.01776e+01 1.71884e+00 -5.84944e-02
2.03243e+01 1.71022e+00 -5.90896e-02
2.04716e+01 1.70147e+00 -5.97078e-02
2.06197e+01 1.69258e+00 -6.03508e-02
2.07686e+01 1.68354e+00 -6.10204e-02
2.09184e+01 1.67435e+00 -6.17185e-02
2.10691e+01 1.66500e+00 -6.24475e-02
2.12207e+01 1.65547e+00 -6.32099e-02
2.13733e+01 1.64577e+00 -6.40083e-02
2.15269e+01 1.63587e+00 -6.48459e-02
2.16816e+01 1.62577e+00 -6.57261e-02
2.18374e+01 1.61546e+00 -6.66529e-02
2.19945e+01 1.60491e+00 -6.76308e-02
2.21528e+01 1.59413e+00 -6.86647e-02
2.23124e+01 1.58308e+00 -6.97604e-02
2.24734e+01 1.57175e+00 -7.09246e-02
2.26359e+01 1.56013e+00 -7.21650e-02
2.27999e+01 1.54819e+00 -7.34904e-02
2.29656e+01 1.53590e+00 -7.49115e-02
2.31329e+01 1.52323e+00 -7.64406e-02
2.33021e+01 1.51016e+00 -7.80924e-02
2.34733e+01 1.49664e+00 -7.98848e-02
2.36465e+01 1.48264e+00 -8.18393e-02
2.38220e+01 1.46809e+00 -8.39825e-02
2.39999e+01 1.45295e+00 -8.63475e-02
2.41803e+01 1.43713e+00 -8.89759e-02
2.43635e+01 1.42056e+00 -9.19216e-02
2.45499e+01 1.40313e+00 -9.52547e-02
2.47395e+01 1.38471e+00 -9.90694e-02
2.49330e+01 1.36513e+00 -1.03495e-01
2.51306e+01 1.34417e+00 -1.08716e-01
2.53330e+01 1.32154e+00 -1.15001e-01
2.55410e+01 1.29685e+00 -1.22770e-01
2.57556e+01 1.26948e+00 -1.32708e-01
2.59781e+01 1.23853e+00 -1.46031e-01
2.62109e+01 1.20244e+00 -1.65145e-01
2.64576e+01 1.15824e+00 -1.95624e-01
2.67250e+01 1.09898e+00 -2.54162e-01
2.70244e+01 1.00297e+00 -4.18309e-01
2.71591e+01 9.35297e-01 -6.10509e-01
2.72663e+01 8.54184e-01 -9.48719e-01
2.73479e+01 7.56291e-01 -1.52982e+00
2.74115e+01 6.30898e-01 -2.54786e+00
2.74778e+01 3.87189e-01 -5.27288e+00
2.75074e+01 1.95339e-01 -7.90649e+00
2.75340e+01 -6.16943e-02 -1.17255e+01
2.75606e+01 -4.42356e-01 -1.69974e+01
2.75801e+01 -8.07483e-01 -2.02626e+01
2.75998e+01 -1.21307e+00 -2.00336e+01
2.76151e+01 -1.49574e+00 -1.64466e+01
2.76305e+01 -1.71039e+00 -1.13549e+01
2.76460e+01 -1.84918e+00 -6.81141e+00
2.76614e+01 -1.92867e+00 -3.71948e+00
2.76818e+01 -1.97923e+00 -1.54228e+00
2.77021e+01 -1.99960e+00 -5.98329e-01
2.77224e+01 -2.00724e+00 -2.12000e-01
2.77443e+01 -2.00983e+00 -5.03982e-02
2.77690e+01 -2.01014e+00 1.34303e-02
2.77969e+01 -2.00939e+00 3.55054e-02
2.78288e+01 -2.00813e+00 4.21083e-02
2.78657e+01 -2.00654e+00 4.37948e-02
2.79092e+01 -2.00462e+00 4.41865e-02
2.79617e+01 -2.00230e+00 4.43187e-02
2.80270e+01 -1.99940e+00 4.44299e-02
2.81116e+01 -1.99564e+00 4.45697e-02
2.82377e+01 -1.99000e+00 4.47801e-02
2.83638e+01 -1.98434e+00 4.49947e-02
2.84655e+01 -1.97976e+00 4.51690e-02
2.85710e+01 -1.97498e+00 4.53529e-02
2.86905e+01 -1.96955e+00 4.55640e-02
2.88141e+01 -1.96391e+00 4.57858e-02
2.89291e+01 -1.95863e+00 4.59952e-02
2.90538e+01 -1.95287e+00 4.62260e-02
2.91887e+01 -1.94663e+00 4.64796e-02
2.93247e+01 -1.94028e+00 4.67406e-02
2.94407e+01 -1.93485e+00 4.69663e-02
2.95632e+01 -1.92908e+00 4.72090e-02
2.97006e+01 -1.92258e+00 4.74856e-02
2.98379e+01 -1.91603e+00 4.77683e-02
2.99534e+01 -1.91050e+00 4.80094e-02
3.00719e+01 -1.90480e+00 4.82614e-02
3.02121e+01 -1.89801e+00 4.85647e-02
3.03524e+01 -1.89118e+00 4.88754e-02
3.04693e+01 -1.88545e+00 4.91385e-02
3.05895e+01 -1.87953e+00 4.94142e-02
3.07282e+01 -1.87265e+00 4.97384e-02
3.08670e+01 -1.86573e+00 5.00702e-02
3.09895e+01 -1.85957e+00 5.03690e-02
3.11221e+01 -1.85287e+00 5.06987e-02
3.12577e+01 -1.84597e+00 5.10434e-02
3.13971e+01 -1.83883e+00 5.14060e-02
3.15366e+01 -1.83163e+00 5.17771e-02
3.16788e+01 -1.82424e+00 5.21645e-02
3.18210e+01 -1.81680e+00 5.25615e-02
3.19644e+01 -1.80923e+00 5.29717e-02
3.21077e+01 -1.80161e+00 5.33924e-02
3.22510e+01 -1.79393e+00 5.38241e-02
3.23944e+01 -1.78618e+00 5.42673e-02
3.25377e+01 -1.77837e+00 5.47225e-02
3.26810e+01 -1.77049e+00 5.51904e-02
3.28244e+01 -1.76255e+00 5.56714e-02
3.29680e+01 -1.75452e+00 5.61673e-02
3.31121e+01 -1.74639e+00 5.66793e-02
3.32567e+01 -1.73815e+00 5.72086e-02
3.34018e+01 -1.72981e+00 5.77564e-02
3.35476e+01 -1.72135e+00 5.83239e-02
3.36940e+01 -1.71277e+00 5.89126e-02
3.38412e+01 -1.70405e+00 5.95239e-02
3.39891e+01 -1.69520e+00 6.01595e-02
3.41377e+01 -1.68621e+00 6.08210e-02
3.42872e+01 -1.67707e+00 6.15106e-02
3.44376e+01 -1.66776e+00 6.22303e-02
3.45890e+01 -1.65829e+00 6.29826e-02
3.47413e+01 -1.64864e+00 6.37701e-02
3.48946e+01 -1.63880e+00 6.45958e-02
3.50490e+01 -1.62876e+00 6.54632e-02
3.52045e+01 -1.61851e+00 6.63759e-02
3.53611e+01 -1.60803e+00 6.73383e-02
3.55191e+01 -1.59732e+00 6.83551e-02
3.56783e+01 -1.58635e+00 6.94321e-02
3.58389e+01 -1.57511e+00 7.05754e-02
3.60009e+01 -1.56357e+00 7.17926e-02
3.61645e+01 -1.55173e+00 7.30921e-02
3.63297e+01 -1.53954e+00 7.44839e-02
3.64965e+01 -1.52699e+00 7.59799e-02
3.66652e+01 -1.51404e+00 7.75940e-02
3.68357e+01 -1.50066e+00 7.93431e-02
3.70084e+01 -1.48680e+00 8.12475e-02
3.71831e+01 -1.47242e+00 8.33323e-02
3.73603e+01 -1.45746e+00 8.56282e-02
3.75399e+01 -1.44185e+00 8.81744e-02
3.77223e+01 -1.42551e+00 9.10205e-02
3.79077e+01 -1.40834e+00 9.42314e-02
3.80964e+01 -1.39023e+00 9.78932e-02
3.82887e+01 -1.37101e+00 1.02124e-01
3.84850e+01 -1.35048e+00 1.07088e-01
3.86860e+01 -1.32838e+00 1.13026e-01
3.88922e+01 -1.30434e+00 1.20303e-01
3.91047e+01 -1.27783e+00 1.29510e-01
3.93248e+01 -1.24806e+00 1.41663e-01
3.95543e+01 -1.21370e+00 1.58706e-01
3.97963e+01 -1.17233e+00 1.84904e-01
4.00566e+01 -1.11870e+00 2.31933e-01
4.03460e+01 -1.03763e+00 3.46564e-01
4.05303e+01 -9.59092e-01 5.34328e-01
4.06465e+01 -8.82927e-01 8.14425e-01
4.07358e+01 -7.91422e-01 1.29918e+00
4.08045e+01 -6.77179e-01 2.13775e+00
4.08617e+01 -5.15859e-01 3.72577e+00
4.09021e+01 -3.22274e-01 6.12779e+00
4.09313e+01 -1.01483e-01 9.28392e+00
4.09567e+01 1.86225e-01 1.35612e+01
4.09822e+01 5.97585e-01 1.86872e+01
4.10000e+01 9.52409e-01 2.07432e+01
4.10182e+01 1.32195e+00 1.90343e+01
4.10339e+01 1.58784e+00 1.45339e+01
4.10496e+01 1.77484e+00 9.37475e+00
4.10653e+01 1.88829e+00 5.33733e+00
4.10813e+01 1.95114e+00 2.77460e+00
4.10999e+01 1.98641e+00 1.21628e+00
4.11184e+01 2.00152e+00 5.04853e-01
4.11383e+01 2.00784e+00 1.78635e-01
4.11606e+01 2.00998e+00 3.65454e-02
4.11858e+01 2.01008e+00 -1.84501e-02
4.12142e+01 2.00923e+00 -3.70854e-02
4.12468e+01 2.00791e+00 -4.25328e-02
4.12846e+01 2.00627e+00 -4.38933e-02
4.13292e+01 2.00430e+00 -4.42124e-02
4.13833e+01 2.00191e+00 -4.43345e-02
4.14510e+01 1.99891e+00 -4.44483e-02
4.15394e+01 1.99497e+00 -4.45944e-02
4.16540e+01 1.98985e+00 -4.47860e-02
4.17756e+01 1.98439e+00 -4.49924e-02
4.18961e+01 1.97895e+00 -4.51997e-02
4.20211e+01 1.97329e+00 -4.54183e-02
4.21327e+01 1.96821e+00 -4.56164e-02
4.22557e+01 1.96259e+00 -4.58379e-02
4.23885e+01 1.95648e+00 -4.60808e-02
4.25259e+01 1.95013e+00 -4.63370e-02
4.26444e+01 1.94463e+00 -4.65613e-02
4.27715e+01 1.93870e+00 -4.68060e-02
4.29075e+01 1.93231e+00 -4.70725e-02
4.30442e+01 1.92586e+00 -4.73457e-02
4.31576e+01 1.92048e+00 -4.75759e-02
4.32846e+01 1.91442e+00 -4.78382e-02
4.34159e+01 1.90812e+00 -4.81144e-02
4.35571e+01 1.90130e+00 -4.84170e-02
4.36983e+01 1.89445e+00 -4.87264e-02
4.38184e+01 1.88858e+00 -4.89941e-02
4.39423e+01 1.88249e+00 -4.92759e-02
4.40809e+01 1.87564e+00 -4.95967e-02
4.42194e+01 1.86875e+00 -4.99248e-02
4.43456e+01 1.86243e+00 -5.02296e-02
4.44783e+01 1.85574e+00 -5.05568e-02
4.46153e+01 1.84879e+00 -5.09020e-02
4.47539e+01 1.84171e+00 -5.12592e-02
4.48946e+01 1.83447e+00 -5.16300e-02
4.50353e+01 1.82718e+00 -5.20098e-02
4.51774e+01 1.81976e+00 -5.24027e-02
4.53196e+01 1.81228e+00 -5.28054e-02
4.54622e+01 1.80473e+00 -5.32196e-02
4.56047e+01 1.79711e+00 -5.36445e-02
4.57473e+01 1.78943e+00 -5.40806e-02
4.58899e+01 1.78168e+00 -5.45284e-02
4.60327e+01 1.77387e+00 -5.49889e-02
4.61757e+01 1.76597e+00 -5.54630e-02
4.63190e+01 1.75798e+00 -5.59520e-02
4.64629e+01 1.74990e+00 -5.64567e-02
4.66072e+01 1.74171e+00 -5.69784e-02
4.67521e+01 1.73342e+00 -5.75180e-02
4.68976e+01 1.72501e+00 -5.80769e-02
4.70437e+01 1.71648e+00 -5.86563e-02
4.71906e+01 1.70782e+00 -5.92577e-02
4.73381e+01 1.69903e+00 -5.98825e-02
4.74864e+01 1.69010e+00 -6.05327e-02
4.76356e+01 1.68103e+00 -6.12099e-02
4.77856e+01 1.67179e+00 -6.19163e-02
4.79365e+01 1.66239e+00 -6.26543e-02
4.80884e+01 1.65282e+00 -6.34262e-02
4.82413e+01 1.64306e+00 -6.42351e-02
4.83952e+01 1.63311e+00 -6.50841e-02
4.85502e+01 1.62295e+00 -6.59768e-02
4.87064e+01 1.61257e+00 -6.69172e-02
4.88637e+01 1.60197e+00 -6.79100e-02
4.90224e+01 1.59111e+00 -6.89603e-02
4.91824e+01 1.57999e+00 -7.00742e-02
4.93438e+01 1.56858e+00 -7.12586e-02
4.95067e+01 1.55687e+00 -7.25214e-02
4.96712e+01 1.54484e+00 -7.38721e-02
4.98373e+01 1.53244e+00 -7.53217e-02
5.00051e+01 1.51967e+00 -7.68830e-02
5.01749e+01 1.50648e+00 -7.85717e-02
5.03466e+01 1.49283e+00 -8.04064e-02
5.05204e+01 1.47868e+00 -8.24100e-02
5.06965e+01 1.46398e+00 -8.46107e-02
5.08751e+01 1.44866e+00 -8.70437e-02
5.10563e+01 1.43264e+00 -8.97536e-02
5.12403e+01 1.41585e+00 -9.27982e-02
5.14275e+01 1.39816e+00 -9.62534e-02
5.16182e+01 1.37944e+00 -1.00222e-01
5.18128e+01 1.35950e+00 -1.04845e-01
5.20117e+01 1.33811e+00 -1.10328e-01
5.22155e+01 1.31496e+00 -1.16972e-01
5.24252e+01 1.28960e+00 -1.25255e-01
5.26418e+01 1.26136e+00 -1.35971e-01
5.28669e+01 1.22918e+00 -1.50572e-01
5.31031e+01 1.19125e+00 -1.72032e-01
5.33545e+01 1.14389e+00 -2.07660e-01
5.36297e+01 1.07787e+00 -2.81640e-01
5.38874e+01 9.86674e-01 -4.57892e-01
5.40152e+01 9.15776e-01 -6.80531e-01
5.41147e+01 8.31462e-01 -1.06647e+00
5.41910e+01 7.28017e-01 -1.73320e+00
5.42515e+01 5.92082e-01 -2.92102e+00
5.43139e+01 3.28774e-01 -6.04027e+00
5.43417e+01 1.23551e-01 -8.95684e+00
5.43674e+01 -1.56433e-01 -1.31278e+01
5.43930e+01 -5.59742e-01 -1.83108e+01
5.44109e+01 -9.11197e-01 -2.06637e+01
5.44294e+01 -1.28913e+00 -1.93833e+01
5.44448e+01 -1.55723e+00 -1.52135e+01
5.44601e+01 -1.75138e+00 -1.01212e+01
5.44764e+01 -1.87808e+00 -5.73056e+00
5.44926e+01 -1.94670e+00 -2.96386e+00
5.45119e+01 -1.98537e+00 -1.26369e+00
5.45312e+01 -2.00145e+00 -5.07946e-01
5.45511e+01 -2.00782e+00 -1.80072e-01
5.45734e+01 -2.00997e+00 -3.71320e-02
5.45985e+01 -2.01008e+00 1.82395e-02
5.46269e+01 -2.00924e+00 3.70198e-02
5.46594e+01 -2.00792e+00 4.25154e-02
5.46972e+01 -2.00629e+00 4.38893e-02
5.47418e+01 -2.00432e+00 4.42113e-02
5.47958e+01 -2.00193e+00 4.43338e-02
5.48633e+01 -1.99893e+00 4.44474e-02
5.49516e+01 -1.99500e+00 4.45933e-02
5.50669e+01 -1.98985e+00 4.47861e-02
5.51885e+01 -1.98439e+00 4.49924e-02
5.53047e+01 -1.97915e+00 4.51923e-02
5.54284e+01 -1.97354e+00 4.54085e-02
5.55546e+01 -1.96780e+00 4.56323e-02
5.56827e+01 -1.96194e+00 4.58635e-02
5.57978e+01 -1.95665e+00 4.60743e-02
5.59180e+01 -1.95110e+00 4.62979e-02
5.60433e+01 -1.94528e+00 4.65346e-02
5.61708e+01 -1.93933e+00 4.67798e-02
5.62901e+01 -1.93374e+00 4.70129e-02
5.64170e+01 -1.92775e+00 4.72651e-02
5.65537e+01 -1.92128e+00 4.75414e-02
5.66904e+01 -1.91476e+00 4.78235e-02
5.68089e+01 -1.90908e+00 4.80722e-02
5.69350e+01 -1.90300e+00 4.83416e-02
5.70706e+01 -1.89642e+00 4.86366e-02
5.72062e+01 -1.88981e+00 4.89379e-02
5.73366e+01 -1.88340e+00 4.92332e-02
5.74696e+01 -1.87684e+00 4.95405e-02
5.76105e+01 -1.86984e+00 4.98725e-02
5.77513e+01 -1.86279e+00 5.02122e-02
5.78833e+01 -1.85614e+00 5.05373e-02
5.80183e+01 -1.84930e+00 5.08768e-02
5.81578e+01 -1.84217e+00 5.12358e-02
5.82974e+01 -1.83499e+00 5.16032e-02
5.84403e+01 -1.82759e+00 5.19881e-02
5.85832e+01 -1.82014e+00 5.23827e-02
5.87276e+01 -1.81254e+00 5.27913e-02
5.88720e+01 -1.80489e+00 5.32106e-02
5.90164e+01 -1.79717e+00 5.36408e-02
5.91608e+01 -1.78939e+00 5.40825e-02
5.93052e+01 -1.78155e+00 5.45361e-02
5.94497e+01 -1.77364e+00 5.50023e-02
5.95941e+01 -1.76566e+00 5.54817e-02
5.97385e+01 -1.75762e+00 5.59748e-02
5.98829e+01 -1.74949e+00 5.64823e-02
6.00274e+01 -1.74129e+00 5.70054e-02
6.01725e+01 -1.73299e+00 5.75463e-02
6.03180e+01 -1.72457e+00 5.81063e-02
6.04642e+01 -1.71604e+00 5.86868e-02
6.06110e+01 -1.70737e+00 5.92894e-02
6.07586e+01 -1.69858e+00 5.99155e-02
6.09070e+01 -1.68964e+00 6.05670e-02
6.10562e+01 -1.68055e+00 6.12457e-02
6.12063e+01 -1.67131e+00 6.19537e-02
6.13572e+01 -1.66190e+00 6.26933e-02
6.15092e+01 -1.65232e+00 6.34671e-02
6.16621e+01 -1.64255e+00 6.42780e-02
6.18160e+01 -1.63259e+00 6.51292e-02
6.19711e+01 -1.62242e+00 6.60242e-02
6.21273e+01 -1.61203e+00 6.69672e-02
6.22848e+01 -1.60141e+00 6.79628e-02
6.24435e+01 -1.59054e+00 6.90163e-02
6.26036e+01 -1.57940e+00 7.01336e-02
6.27651e+01 -1.56798e+00 7.13219e-02
6.29280e+01 -1.55626e+00 7.25890e-02
6.30926e+01 -1.54420e+00 7.39446e-02
6.32588e+01 -1.53179e+00 7.53995e-02
6.34268e+01 -1.51900e+00 7.69670e-02
6.35966e+01 -1.50579e+00 7.86628e-02
6.37684e+01 -1.49211e+00 8.05056e-02
6.39424e+01 -1.47794e+00 8.25187e-02
6.41186e+01 -1.46320e+00 8.47305e-02
6.42973e+01 -1.44785e+00 8.71766e-02
6.44786e+01 -1.43180e+00 8.99023e-02
6.46628e+01 -1.41496e+00 9.29661e-02
6.48502e+01 -1.39722e+00 9.64450e-02
6.50411e+01 -1.37844e+00 1.00443e-01
1.00000e-06 1.00000e+00 -1.00000e-06
6.52358e+01 -1.35843e+00 1.05106e-01
6.54349e+01 -1.33696e+00 1.10640e-01
6.56391e+01 -1.31371e+00 1.17355e-01
6.58491e+01 -1.28822e+00 1.25740e-01
6.60661e+01 -1.25980e+00 1.36614e-01
6.00000e-06 1.00000e+00 -6.00000e-06
3.10000e-05 1.00000e+00 -3.10000e-05
1.56000e-04 1.00000e+00 -1.56000e-04
7.81000e-04 1.00000e+00 -7.81000e-04
6.62917e+01 -1.22738e+00 1.51476e-01
6.65285e+01 -1.18908e+00 1.73429e-01
6.67810e+01 -1.14106e+00 2.10178e-01
3.90600e-03 9.99992e-01 -3.90599e-03
6.70577e+01 -1.07356e+00 2.87760e-01
6.73083e+01 -9.82948e-01 4.67506e-01
6.74341e+01 -9.11606e-01 6.96397e-01
1.95310e-02 9.99809e-01 -1.95303e-02
9.76560e-02 9.95229e-01 -9.78417e-02
6.75323e+01 -8.26305e-01 1.09464e+00
3.47811e-01 9.36115e-01 -4.00529e-01
6.76075e+01 -7.21571e-01 1.78175e+00
6.76674e+01 -5.82966e-01 3.01237e+00
6.77207e+01 -3.63944e-01 5.57397e+00
6.77502e+01 -1.61668e-01 8.39615e+00
6.77763e+01 1.05521e-01 1.23779e+01
6.78023e+01 4.95226e-01 1.76146e+01
4.64024e-01 8.75691e-01 -6.68374e-01
5.59488e-01 7.92943e-01 -1.12488e+00
6.78209e+01 8.52311e-01 2.04700e+01
6.78400e+01 1.24486e+00 1.97882e+01
6.78553e+01 1.52113e+00 1.59584e+01
6.31552e-01 6.87994e-01 -1.88821e+00
6.78706e+01 1.72647e+00 1.08814e+01
